Country_Code,Country,Year,Production,Land,Labor,N,P,K,Pesticides,fert,lnprod,lnland,lnlabor,lnN,lnP,lnK,lnpest,lnfert
43,Turkey,1994,47155,40149000,8223650,1006590,444347,56400,24219,1507337,11,18,16,14,13,11,10,14
43,Turkey,1995,46900,39493000,8393269,1053685,579612,67091,27328,1700388,11,17,16,14,13,11,10,14
43,Turkey,1996,50057,39364000,8502702,1147801,577999,73500,30286,1799300,11,17,16,14,13,11,10,14
43,Turkey,1997,49562,39242000,8054400,1167000,592400,66300,34431,1825700,11,17,16,14,13,11,10,14
43,Turkey,1998,54159,39919000,8215701,1392000,700200,88500,30162,2180700,11,18,16,14,13,11,10,15
43,Turkey,1999,51712,40302000,8490769,1484075,628600,80676,33089,2193351,11,18,16,14,13,11,10,15
43,Turkey,2000,54002,40479000,7872732,1378191,628639,81982,33471,2088812,11,18,16,14,13,11,10,15
43,Turkey,2001,50162,40968000,7494305,1132557,470258,67821,25539,1670636,11,18,16,14,13,11,10,14
43,Turkey,2002,53324,41196000,6909706,1198855,474244,73567,27915,1746666,11,18,16,14,13,11,10,14
43,Turkey,2003,53212,40644000,6277827,1340566,545948,83621,33075,1970135,11,18,16,14,13,11,10,14
43,Turkey,2004,54075,41210000,5675790,1366302,590148,87565,28831,2044015,11,18,16,14,13,11,10,15
43,Turkey,2005,56853,41223000,5122083,1372053,601606,93816,40332,2067475,11,18,15,14,13,11,11,15
43,Turkey,2006,58059,40493000,4884281,1406323,605316,98875,27421,2110514,11,18,15,14,13,12,10,15
43,Turkey,2007,55498,39505000,4841013,1357105,517749,110739,48716,1985593,11,17,15,14,13,12,11,15
43,Turkey,2008,57729,39122000,4882424,1133068,328791,89508,37640,1551367,11,17,15,14,13,11,11,14
43,Turkey,2009,58340,38911000,4857702,1529581,633258,69753,37651,2232592,11,17,15,14,13,11,11,15
43,Turkey,2010,61873,39012000,5340589,1427716,605668,70281,38555,2103665,11,17,15,14,13,11,11,15
43,Turkey,2011,64489,38247000,5791527,1259055,489990,98256,39534,1847301,11,17,16,14,13,11,11,14
43,Turkey,2012,68790,38407000,5794064,1431615,531980,101233,42611,2064828,11,17,16,14,13,12,11,15
43,Turkey,2013,71623,38423000,5824324,1583872,622557,105705,39440,2312134,11,17,16,14,13,12,11,15
43,Turkey,2014,70372,38554000,5451394,1492839,570236,117167,39723,2180242,11,17,16,14,13,12,11,15
43,Turkey,2015,75285,38551000,5454983,1486568,584569,131599,39026,2202736,11,17,16,14,13,12,11,15
43,Turkey,2016,74693,38328000,5361175,1896479,792490,118311,50054,2807280,11,17,15,14,14,12,11,15
43,Turkey,2017,78134,37963000,5524856,1764638,754750,124945,54098,2644333,11,17,16,14,14,12,11,15
43,Turkey,2018,76482,37802000,5392528,1527588,521058,115512,60020,2164158,11,17,16,14,13,12,11,15
47,Vietnam,1990,13225,6726000,,425379,105700,29200,20912,560279,9,16,,13,12,10,10,13
47,Vietnam,1991,13747,6751000,23323354,619000,146900,16000,20912,781900,10,16,17,13,12,10,10,14
47,Vietnam,1992,14718,7025000,23578765,541300,183500,41600,20912,766400,10,16,17,13,12,11,10,14
47,Vietnam,1993,15513,7087000,23803113,565000,165300,23800,20912,754100,10,16,17,13,12,10,10,14
47,Vietnam,1994,16184,7140000,24057225,874900,241600,68400,20912,1184900,10,16,17,14,12,11,10,14
47,Vietnam,1995,16969,7079000,24365815,813700,322000,88000,24896,1223700,10,16,17,14,13,11,10,14
47,Vietnam,1996,18133,7682000,24676960,995300,380200,109000,32745,1484500,10,16,17,14,13,12,10,14
47,Vietnam,1997,19401,7844000,24609267,922900,386800,162000,33019,1471700,10,16,17,14,13,12,10,14
47,Vietnam,1998,20085,8055000,25193432,1186100,399800,271000,20841,1856900,10,16,17,14,13,13,10,14
47,Vietnam,1999,21641,8413000,25906109,1224200,456400,377000,16695,2057600,10,16,17,14,13,13,10,15
47,Vietnam,2000,23105,8780000,26630776,1328000,506000,433000,16502,2267000,10,16,17,14,13,13,10,15
47,Vietnam,2001,23866,9483000,26650354,1063200,506000,337300,19154,1906500,10,16,17,14,13,13,10,14
47,Vietnam,2002,25970,9455000,26589235,1135656,511765,302797,19154,1950219,10,16,17,14,13,13,10,14
47,Vietnam,2003,27560,9537000,26060196,1241192,607008,342807,19154,2191008,10,16,17,14,13,13,10,15
47,Vietnam,2004,29705,9795600,25821435,1308247,635939,435390,19154,2379577,10,16,17,14,13,13,10,15
47,Vietnam,2005,30465,10054100,24958884,1101645,753373,304469,19154,2159487,10,16,17,14,14,13,10,15
47,Vietnam,2006,32174,10078000,23974198,989619,842089,345481,19154,2177189,10,16,17,14,14,13,10,15
47,Vietnam,2007,33796,10062600,23325465,1147663,915054,483319,19154,2546036,10,16,17,14,14,13,10,15
47,Vietnam,2008,35785,10240800,23583642,726655,738605,441250,19154,1906510,10,16,17,13,14,13,10,14
47,Vietnam,2009,36916,10292000,23462839,1552712,934934,308146,19154,2795792,11,16,17,14,14,13,10,15
47,Vietnam,2010,37448,10760100,24686591,1196159,741023,414101,19154,2351283,11,16,17,14,14,13,10,15
47,Vietnam,2011,39352,10768600,24946599,989467,693954,593923,19154,2277345,11,16,17,14,13,13,10,15
47,Vietnam,2012,40618,10793300,24845054,1185980,690157,499626,19154,2375763,11,16,17,14,13,13,10,15
47,Vietnam,2013,41365,10852800,25085865,1628286,853071,626366,19154,3107722,11,16,17,14,14,13,10,15
47,Vietnam,2014,42798,10873700,25168276,1363887,872510,563584,19154,2799981,11,16,17,14,14,13,10,15
47,Vietnam,2015,44608,12147800,24023302,1695781,755723,575621,19154,3027126,11,16,17,14,14,13,10,15
47,Vietnam,2016,44892,12172200,22952675,1548921,824152,598960,19154,2972033,11,16,17,14,14,13,10,15
47,Vietnam,2017,47357,12168800,22248897,1563256,873004,764286,19154,3200545,11,16,17,14,14,14,10,15
47,Vietnam,2018,49424,12168800,21534337,1572827,750302,578928,19154,2902058,11,16,17,14,14,13,10,15
48,Yemen,1990,2863,23626000,,19149,2770,540,713,22459,8,17,,10,8,6,7,10
48,Yemen,1991,2562,23631000,1326357,16000,3000,600,713,19600,8,17,14,10,8,6,7,10
48,Yemen,1992,3055,23481000,1409184,12000,1100,1500,713,14600,8,17,14,9,7,7,7,10
48,Yemen,1993,3226,23725000,1499377,8000,2000,1000,713,11000,8,17,14,9,8,7,7,9
48,Yemen,1994,3159,23730000,1588641,9200,1500,1000,713,11700,8,17,14,9,7,7,7,9
48,Yemen,1995,3236,23736000,1613815,10100,2000,1000,713,13100,8,17,14,9,8,7,7,9
48,Yemen,1998,3802,23680000,1557789,15890,848,865,1182,17603,8,17,14,10,7,7,7,10
48,Yemen,2004,4091,23557000,1215018,16965,201,939,614,18105,8,17,14,10,5,7,6,10
48,Yemen,2005,4235,23523000,1196087,3945,869,87,787,4901,8,17,14,8,7,4,7,8
48,Yemen,2006,4723,23627000,1178160,8923,115,2536,742,11574,8,17,14,9,5,8,7,9
48,Yemen,2012,6361,23501000,1270931,13413,3693,2186,110,19291,9,17,14,10,8,8,5,10
48,Yemen,2013,6580,23499000,1335873,26798,8488,1196,110,36482,9,17,14,10,9,7,5,11
48,Yemen,2014,6772,23451600,1418259,23552,1212,1113,110,25877,9,17,14,10,7,7,5,10
48,Yemen,2015,6185,23432600,1477916,951,554,559,110,2065,9,17,14,7,6,6,5,8
48,Yemen,2016,5773,23385800,1549244,18732,1207,862,110,20801,9,17,14,10,7,7,5,10
48,Yemen,2017,5723,23387700,1623647,13199,931,677,110,14808,9,17,14,9,7,7,5,10
48,Yemen,2018,6083,23387700,1671889,3622,400,185,110,4207,9,17,14,8,6,5,5,8
